frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
555,3,260,669,,0.000,object,0.827,,0.000,Bead,1.000
556,3,247,662,,0.000,object,0.876,,0.000,Bead,0.990
557,3,227,657,,0.000,object,0.872,,0.000,Frag,0.599
558,3,208,655,,0.000,object,0.838,,0.000,Bead,0.774
559,3,185,651,,0.000,object,0.846,,0.000,Bead,0.987
560,3,156,649,,0.000,object,0.835,,0.000,Bead,1.000
561,3,130,644,,0.000,object,0.836,,0.000,Bead,1.000
562,3,112,633,,0.000,object,0.874,,0.000,Bead,1.000
568,4,86,570,,0.000,object,0.852,,0.000,Bead,1.000
569,4,96,566,,0.000,object,0.897,,0.000,Bead,1.000
570,4,109,564,,0.000,object,0.890,,0.000,Bead,1.000
571,4,127,564,,0.000,object,0.825,,0.000,Bead,1.000
572,4,147,567,,0.000,object,0.865,,0.000,Bead,1.000
573,4,164,569,,0.000,object,0.827,,0.000,Bead,1.000
574,4,188,574,,0.000,object,0.827,,0.000,Bead,1.000
575,4,202,576,,0.000,object,0.829,,0.000,Bead,1.000
576,4,215,576,,0.000,object,0.852,,0.000,Frag,0.768
577,4,228,575,,0.000,object,0.855,,0.000,Bead,1.000
578,4,241,572,,0.000,object,0.867,,0.000,Bead,0.999
579,4,248,569,,0.000,object,0.879,,0.000,Bead,1.000
580,4,256,568,,0.000,object,0.886,,0.000,Bead,1.000
581,4,262,564,,0.000,object,0.912,,0.000,Bead,1.000
582,4,265,563,,0.000,object,0.913,,0.000,Bead,0.996
583,4,272,556,,0.000,object,0.876,,0.000,Bead,1.000
585,4,283,545,,0.000,object,0.881,,0.000,Bead,0.999
586,4,287,539,,0.000,object,0.876,,0.000,Bead,1.000
587,4,302,528,,0.000,object,0.828,,0.000,Bead,0.997
589,4,306,505,,0.000,object,0.822,,0.000,Bead,1.000
591,4,302,485,,0.000,object,0.807,,0.000,Bead,1.000
592,4,286,472,,0.000,object,0.876,,0.000,Bead,0.992
593,4,273,461,,0.000,object,0.825,,0.000,Bead,0.998
594,4,258,462,,0.000,object,0.820,,0.000,Bead,0.999
595,4,233,460,,0.000,object,0.848,,0.000,Bead,1.000
596,4,208,466,,0.000,object,0.840,,0.000,Bead,1.000
597,4,189,469,,0.000,object,0.873,,0.000,Bead,1.000
598,4,170,473,,0.000,object,0.843,,0.000,Bead,1.000
599,4,153,474,,0.000,object,0.850,,0.000,Bead,1.000
600,4,140,472,,0.000,object,0.812,,0.000,Bead,1.000
601,4,134,469,,0.000,object,0.830,,0.000,Bead,1.000
602,4,127,463,,0.000,object,0.829,,0.000,Bead,1.000
608,4,128,368,,0.000,object,0.899,,0.000,Bead,1.000
609,4,141,362,,0.000,object,0.839,,0.000,Bead,1.000
610,4,164,361,,0.000,object,0.802,,0.000,Bead,1.000
611,4,181,361,,0.000,object,0.886,,0.000,Bead,1.000
612,4,194,363,,0.000,object,0.864,,0.000,Bead,1.000
613,4,204,365,,0.000,object,0.863,,0.000,Bead,1.000
614,4,207,366,,0.000,object,0.864,,0.000,Bead,1.000
615,4,211,368,,0.000,object,0.890,,0.000,Bead,0.974
616,4,216,367,,0.000,object,0.905,,0.000,Bead,0.999
617,4,218,366,,0.000,object,0.892,,0.000,Bead,1.000
618,4,222,367,,0.000,object,0.901,,0.000,Bead,1.000
619,4,223,367,,0.000,object,0.877,,0.000,Bead,1.000
620,4,227,369,,0.000,object,0.898,,0.000,Bead,1.000
621,4,232,369,,0.000,object,0.846,,0.000,Bead,1.000
622,4,240,373,,0.000,object,0.881,,0.000,Bead,1.000
623,4,247,374,,0.000,object,0.865,,0.000,Bead,1.000
624,4,254,375,,0.000,object,0.871,,0.000,Bead,1.000
625,4,257,375,,0.000,object,0.904,,0.000,Bead,1.000
626,4,263,376,,0.000,object,0.860,,0.000,Bead,1.000
627,4,265,376,,0.000,object,0.890,,0.000,Bead,1.000
628,4,267,376,,0.000,object,0.857,,0.000,Bead,1.000
629,4,277,375,,0.000,object,0.876,,0.000,Bead,1.000
630,4,281,375,,0.000,object,0.882,,0.000,Bead,1.000
631,4,282,375,,0.000,object,0.845,,0.000,Bead,1.000
632,4,282,374,,0.000,object,0.844,,0.000,Bead,1.000
633,4,285,374,,0.000,object,0.832,,0.000,Bead,1.000
634,4,286,369,,0.000,object,0.823,,0.000,Bead,1.000
635,4,285,366,,0.000,object,0.862,,0.000,Bead,1.000
636,4,283,365,,0.000,object,0.832,,0.000,Bead,1.000
637,4,283,362,,0.000,object,0.828,,0.000,Bead,1.000
642,4,289,357,,0.000,object,0.813,,0.000,Bead,1.000
654,5,217,252,,0.000,object,0.814,,0.000,Bead,0.981
655,5,199,248,,0.000,object,0.837,,0.000,Bead,0.997
656,5,183,247,,0.000,object,0.852,,0.000,Bead,0.991
657,5,171,243,,0.000,object,0.814,,0.000,Bead,0.999
658,5,155,239,,0.000,object,0.816,,0.000,Bead,1.000
660,5,130,224,,0.000,object,0.821,,0.000,Bead,1.000
661,5,119,213,,0.000,object,0.835,,0.000,Bead,1.000
664,5,103,156,,0.000,object,0.801,,0.000,Bead,1.000
665,5,108,134,,0.000,object,0.883,,0.000,Bead,0.961
666,5,118,110,,0.000,object,0.828,,0.000,Bead,1.000
668,5,135,70,,0.000,object,0.864,,0.000,Bead,1.000
669,5,148,60,,0.000,object,0.881,,0.000,Bead,1.000
670,5,161,56,,0.000,object,0.898,,0.000,Bead,1.000
671,5,178,54,,0.000,object,0.908,,0.000,Bead,1.000
672,5,195,55,,0.000,object,0.891,,0.000,Bead,0.910
673,5,209,57,,0.000,object,0.830,,0.000,Organic,0.575
674,5,223,63,,0.000,object,0.840,,0.000,Bead,0.774
675,5,231,65,,0.000,object,0.829,,0.000,Bead,0.957
705,6,223,76,,0.000,object,0.835,,0.000,Bead,0.999
706,6,223,70,,0.000,object,0.812,,0.000,Bead,0.798
711,7,300,866,,0.000,object,0.808,,0.000,Bead,0.734
712,7,269,870,,0.000,object,0.822,,0.000,Frag,1.000
712,6,232,56,,0.000,object,0.819,,0.000,Bead,0.989
713,7,245,872,,0.000,object,0.853,,0.000,Frag,0.999
713,6,236,58,,0.000,object,0.803,,0.000,Bead,0.980
714,7,224,874,,0.000,object,0.892,,0.000,Frag,1.000
715,7,194,865,,0.000,object,0.851,,0.000,Frag,1.000
716,7,189,853,,0.000,object,0.842,,0.000,Frag,1.000
717,7,199,843,,0.000,object,0.882,,0.000,Frag,1.000
718,7,199,841,,0.000,object,0.861,,0.000,Frag,1.000
719,7,184,843,,0.000,object,0.856,,0.000,Frag,0.989
720,7,165,840,,0.000,object,0.893,,0.000,Frag,0.600
722,7,111,795,,0.000,object,0.828,,0.000,Bead,0.995
724,7,105,771,,0.000,object,0.868,,0.000,Bead,0.970
725,7,122,769,,0.000,object,0.860,,0.000,Frag,0.965
726,7,135,770,,0.000,object,0.877,,0.000,Frag,0.996
727,7,140,769,,0.000,object,0.894,,0.000,Frag,0.998
728,7,147,771,,0.000,object,0.880,,0.000,Frag,1.000
729,7,150,772,,0.000,object,0.836,,0.000,Frag,1.000
730,7,152,772,,0.000,object,0.827,,0.000,Frag,1.000
731,7,155,771,,0.000,object,0.842,,0.000,Frag,1.000
732,7,158,770,,0.000,object,0.833,,0.000,Frag,1.000
736,7,172,771,,0.000,object,0.817,,0.000,Frag,1.000
737,7,179,774,,0.000,object,0.831,,0.000,Frag,1.000
738,7,186,774,,0.000,object,0.834,,0.000,Frag,1.000
739,7,193,774,,0.000,object,0.821,,0.000,Frag,1.000
740,7,204,774,,0.000,object,0.832,,0.000,Frag,1.000
763,8,257,676,,0.000,object,0.921,,0.000,Frag,0.748
764,8,234,675,,0.000,object,0.860,,0.000,Frag,0.994
765,8,205,666,,0.000,object,0.856,,0.000,Frag,1.000
766,8,183,666,,0.000,object,0.862,,0.000,Frag,1.000
