frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
609,5,158,354,Bead,0.827,,0.000,,0.000,,0.000
611,5,196,358,Bead,0.750,,0.000,,0.000,,0.000
612,5,202,364,Bead,0.754,,0.000,,0.000,,0.000
613,5,208,368,Bead,0.760,,0.000,,0.000,,0.000
614,5,212,367,Bead,0.737,,0.000,,0.000,,0.000
615,5,214,365,Bead,0.743,,0.000,,0.000,,0.000
616,5,217,366,Bead,0.758,,0.000,,0.000,,0.000
626,5,266,375,Bead,0.729,,0.000,,0.000,,0.000
627,5,271,375,Bead,0.734,,0.000,,0.000,,0.000
628,5,276,374,Bead,0.770,,0.000,,0.000,,0.000
629,5,280,375,Bead,0.770,,0.000,,0.000,,0.000
630,5,283,377,Bead,0.741,,0.000,,0.000,,0.000
631,5,283,376,Bead,0.752,,0.000,,0.000,,0.000
632,5,283,375,Bead,0.768,,0.000,,0.000,,0.000
633,5,283,372,Bead,0.781,,0.000,,0.000,,0.000
634,5,283,370,Bead,0.734,,0.000,,0.000,,0.000
635,5,282,368,Bead,0.746,,0.000,,0.000,,0.000
636,5,281,366,Bead,0.756,,0.000,,0.000,,0.000
637,5,280,365,Bead,0.750,,0.000,,0.000,,0.000
638,5,279,364,Bead,0.714,,0.000,,0.000,,0.000
652,6,246,250,Frag,0.717,,0.000,,0.000,,0.000
653,6,223,246,Frag,0.751,,0.000,,0.000,,0.000
654,6,202,245,Frag,0.832,,0.000,,0.000,,0.000
663,6,105,165,Bead,0.742,,0.000,,0.000,,0.000
674,7,230,68,Organic,0.761,,0.000,,0.000,,0.000
675,7,231,71,Organic,0.741,,0.000,,0.000,,0.000
676,7,231,72,Organic,0.721,,0.000,,0.000,,0.000
677,7,231,72,Organic,0.713,,0.000,,0.000,,0.000
680,7,231,71,Organic,0.725,,0.000,,0.000,,0.000
681,7,231,71,Organic,0.731,,0.000,,0.000,,0.000
682,7,231,72,Organic,0.704,,0.000,,0.000,,0.000
683,7,231,71,Organic,0.718,,0.000,,0.000,,0.000
684,7,231,72,Organic,0.726,,0.000,,0.000,,0.000
685,7,231,72,Organic,0.745,,0.000,,0.000,,0.000
686,7,231,72,Organic,0.751,,0.000,,0.000,,0.000
687,7,231,71,Organic,0.747,,0.000,,0.000,,0.000
688,7,231,72,Organic,0.755,,0.000,,0.000,,0.000
689,7,230,71,Organic,0.761,,0.000,,0.000,,0.000
690,7,230,72,Organic,0.772,,0.000,,0.000,,0.000
691,7,231,71,Organic,0.765,,0.000,,0.000,,0.000
692,7,230,72,Organic,0.760,,0.000,,0.000,,0.000
693,7,230,72,Organic,0.767,,0.000,,0.000,,0.000
694,7,229,71,Organic,0.754,,0.000,,0.000,,0.000
695,7,230,71,Organic,0.748,,0.000,,0.000,,0.000
696,7,230,72,Organic,0.754,,0.000,,0.000,,0.000
697,7,230,71,Organic,0.757,,0.000,,0.000,,0.000
698,7,229,72,Organic,0.764,,0.000,,0.000,,0.000
699,7,230,72,Organic,0.756,,0.000,,0.000,,0.000
700,7,230,72,Organic,0.753,,0.000,,0.000,,0.000
701,7,230,72,Organic,0.758,,0.000,,0.000,,0.000
702,7,231,72,Organic,0.739,,0.000,,0.000,,0.000
704,7,225,75,Frag,0.760,,0.000,,0.000,,0.000
714,8,209,872,Frag,0.758,,0.000,,0.000,,0.000
715,8,190,862,Frag,0.717,,0.000,,0.000,,0.000
716,7,232,74,Organic,0.826,,0.000,,0.000,,0.000
717,8,204,838,Frag,0.706,,0.000,,0.000,,0.000
720,8,145,839,Frag,0.710,,0.000,,0.000,,0.000
722,8,162,798,,0.000,Frag,0.794,,0.000,,0.000
727,8,145,771,Frag,0.723,,0.000,,0.000,,0.000
731,8,155,766,Frag,0.712,,0.000,,0.000,,0.000
738,8,191,772,Frag,0.736,,0.000,,0.000,,0.000
767,9,195,674,,0.000,Frag,0.855,,0.000,,0.000
768,9,139,667,Bead,0.770,,0.000,,0.000,,0.000
769,9,121,652,Bead,0.789,,0.000,,0.000,,0.000
771,9,112,590,Bead,0.726,,0.000,,0.000,,0.000
772,9,131,608,,0.000,Frag,0.702,,0.000,,0.000
773,9,162,603,,0.000,Frag,0.815,,0.000,,0.000
774,9,212,552,Frag,0.720,,0.000,,0.000,,0.000
775,9,179,608,,0.000,Frag,0.811,,0.000,,0.000
788,10,270,505,,0.000,Frag,0.762,,0.000,,0.000
790,10,248,503,,0.000,Frag,0.863,,0.000,,0.000
791,10,240,501,,0.000,Frag,0.812,,0.000,,0.000
794,10,133,462,Bead,0.765,,0.000,,0.000,,0.000
807,11,169,369,,0.000,Frag,0.809,,0.000,,0.000
817,12,241,249,Frag,0.752,,0.000,,0.000,,0.000
818,12,219,246,Frag,0.767,,0.000,,0.000,,0.000
819,12,193,247,Frag,0.820,,0.000,,0.000,,0.000
820,12,170,243,Frag,0.893,,0.000,,0.000,,0.000
821,12,150,239,Frag,0.806,,0.000,,0.000,,0.000
822,12,134,226,Frag,0.737,,0.000,,0.000,,0.000
828,13,100,140,Frag,0.775,,0.000,,0.000,,0.000
847,14,232,857,Bead,0.725,,0.000,,0.000,,0.000
849,14,146,853,Bead,0.715,,0.000,,0.000,,0.000
850,14,109,850,Bead,0.740,,0.000,,0.000,,0.000
867,15,82,759,Bead,0.767,,0.000,,0.000,,0.000
868,15,87,745,Bead,0.702,,0.000,,0.000,,0.000
869,15,102,747,Bead,0.734,,0.000,,0.000,,0.000
871,15,151,753,Bead,0.708,,0.000,,0.000,,0.000
892,16,107,644,Bead,0.712,,0.000,,0.000,,0.000
911,17,266,466,Organic,0.768,,0.000,,0.000,,0.000
915,18,135,454,Bead,0.774,,0.000,,0.000,,0.000
939,19,189,254,Organic,0.733,,0.000,,0.000,,0.000
940,19,173,253,Organic,0.751,,0.000,,0.000,,0.000
941,19,157,253,Organic,0.706,,0.000,,0.000,,0.000
942,19,144,251,Organic,0.759,,0.000,,0.000,,0.000
943,19,137,251,Organic,0.733,,0.000,,0.000,,0.000
944,19,134,251,Organic,0.768,,0.000,,0.000,,0.000
945,19,131,251,Organic,0.763,,0.000,,0.000,,0.000
946,19,125,250,Organic,0.822,,0.000,,0.000,,0.000
947,19,124,249,Organic,0.763,,0.000,,0.000,,0.000
948,19,125,248,Organic,0.792,,0.000,,0.000,,0.000
949,19,122,244,Organic,0.796,,0.000,,0.000,,0.000
950,19,118,237,Organic,0.734,,0.000,,0.000,,0.000
1000,20,235,72,Frag,0.751,,0.000,,0.000,,0.000
1045,21,220,544,Frag,0.791,,0.000,,0.000,,0.000
1052,21,184,453,Frag,0.771,,0.000,,0.000,,0.000
1053,21,156,455,Frag,0.759,,0.000,,0.000,,0.000
1059,22,175,343,Frag,0.790,,0.000,,0.000,,0.000
1060,22,207,345,Frag,0.759,,0.000,,0.000,,0.000
1061,22,238,346,Frag,0.736,,0.000,,0.000,,0.000
1071,23,170,250,Frag,0.719,,0.000,,0.000,,0.000
1281,24,70,785,,0.000,Frag,0.870,,0.000,,0.000
1392,25,277,865,Bead,0.832,,0.000,,0.000,,0.000
1393,25,226,860,Bead,0.732,,0.000,,0.000,,0.000
1394,25,175,859,Bead,0.817,,0.000,,0.000,,0.000
1395,25,139,857,Bead,0.774,,0.000,,0.000,,0.000
1397,25,84,844,Bead,0.722,,0.000,,0.000,,0.000
1400,26,73,803,Bead,0.744,,0.000,,0.000,,0.000
1401,26,79,779,Bead,0.790,,0.000,,0.000,,0.000
1402,26,89,759,Bead,0.788,,0.000,,0.000,,0.000
1403,26,106,751,Bead,0.839,,0.000,,0.000,,0.000
1404,26,125,747,Bead,0.808,,0.000,,0.000,,0.000
1405,26,148,748,Bead,0.790,,0.000,,0.000,,0.000
1406,26,173,752,Bead,0.771,,0.000,,0.000,,0.000
1407,26,201,756,Bead,0.788,,0.000,,0.000,,0.000
1408,26,225,762,Bead,0.762,,0.000,,0.000,,0.000
1411,26,280,747,Bead,0.704,,0.000,,0.000,,0.000
1412,26,290,731,Bead,0.762,,0.000,,0.000,,0.000
1414,26,288,707,,0.000,Frag,0.758,,0.000,,0.000
1419,26,196,656,Bead,0.719,,0.000,,0.000,,0.000
1420,26,168,656,Bead,0.795,,0.000,,0.000,,0.000
1421,26,141,652,Bead,0.909,,0.000,,0.000,,0.000
1422,26,117,645,Bead,0.844,,0.000,,0.000,,0.000
1423,26,91,629,Bead,0.865,,0.000,,0.000,,0.000
1424,26,76,616,Bead,0.733,,0.000,,0.000,,0.000
1425,26,73,601,Bead,0.807,,0.000,,0.000,,0.000
1426,26,75,586,Bead,0.767,,0.000,,0.000,,0.000
1427,26,78,573,Bead,0.811,,0.000,,0.000,,0.000
1428,26,88,562,Bead,0.833,,0.000,,0.000,,0.000
1429,26,98,554,Bead,0.864,,0.000,,0.000,,0.000
1430,26,118,551,Bead,0.866,,0.000,,0.000,,0.000
1431,26,137,551,Bead,0.854,,0.000,,0.000,,0.000
1432,26,164,549,Bead,0.847,,0.000,,0.000,,0.000
1433,26,194,548,Bead,0.807,,0.000,,0.000,,0.000
1434,26,224,549,Bead,0.733,,0.000,,0.000,,0.000
1441,27,275,464,Bead,0.768,,0.000,,0.000,,0.000
1442,27,254,465,Bead,0.834,,0.000,,0.000,,0.000
1443,27,229,465,Bead,0.811,,0.000,,0.000,,0.000
1444,27,199,467,Bead,0.841,,0.000,,0.000,,0.000
1445,27,170,466,Bead,0.849,,0.000,,0.000,,0.000
1446,27,139,463,Bead,0.732,,0.000,,0.000,,0.000
1447,27,113,453,Bead,0.757,,0.000,,0.000,,0.000
1448,27,95,430,Bead,0.811,,0.000,,0.000,,0.000
1449,27,88,403,Bead,0.847,,0.000,,0.000,,0.000
1450,27,92,382,Bead,0.777,,0.000,,0.000,,0.000
1458,28,248,346,Bead,0.739,,0.000,,0.000,,0.000
1460,28,282,326,Bead,0.721,,0.000,,0.000,,0.000
1461,28,291,307,Bead,0.740,,0.000,,0.000,,0.000
1475,29,82,146,Bead,0.786,,0.000,,0.000,,0.000
1480,30,163,70,Bead,0.813,,0.000,,0.000,,0.000
1481,30,185,69,Bead,0.751,,0.000,,0.000,,0.000
1483,30,222,87,Frag,0.711,,0.000,,0.000,,0.000
1484,30,230,101,Frag,0.746,,0.000,,0.000,,0.000
1501,31,222,135,Bead,0.812,,0.000,,0.000,,0.000
1502,32,193,859,Bead,0.736,,0.000,,0.000,,0.000
1502,31,210,138,Frag,0.701,,0.000,,0.000,,0.000
1503,32,167,860,Bead,0.739,,0.000,,0.000,,0.000
1511,31,180,135,Bead,0.708,,0.000,,0.000,,0.000
1516,33,76,841,,0.000,Frag,0.849,,0.000,,0.000
1517,33,76,829,,0.000,Frag,0.888,,0.000,,0.000
1519,33,112,751,Bead,0.713,,0.000,,0.000,,0.000
1520,33,157,749,Bead,0.745,,0.000,,0.000,,0.000
1521,33,152,744,,0.000,Frag,0.798,,0.000,,0.000
1539,34,139,653,Bead,0.761,,0.000,,0.000,,0.000
1540,34,119,644,Bead,0.765,,0.000,,0.000,,0.000
1543,34,105,600,Bead,0.702,Frag,0.795,,0.000,,0.000
1559,35,135,462,Bead,0.742,,0.000,,0.000,,0.000
1561,35,103,441,Bead,0.752,,0.000,,0.000,,0.000
1563,35,100,402,Bead,0.729,,0.000,,0.000,,0.000
1568,36,220,367,Bead,0.724,,0.000,,0.000,,0.000
1596,37,236,75,Frag,0.710,,0.000,,0.000,,0.000
1681,38,205,865,,0.000,Frag,0.842,,0.000,,0.000
1714,39,160,590,,0.000,Frag,0.830,,0.000,,0.000
1782,40,156,851,,0.000,Frag,0.715,,0.000,,0.000
1790,40,147,769,Bead,0.709,,0.000,,0.000,,0.000
1800,41,92,172,Frag,0.703,,0.000,,0.000,,0.000
1801,41,90,147,Frag,0.763,,0.000,,0.000,,0.000
1834,42,132,457,Bead,0.725,,0.000,,0.000,,0.000
1861,43,241,248,Frag,0.723,,0.000,,0.000,,0.000
1966,44,215,81,Frag,0.723,,0.000,,0.000,,0.000
2126,45,208,857,Bead,0.831,,0.000,,0.000,,0.000
2127,45,172,857,Bead,0.752,,0.000,,0.000,,0.000
2128,45,139,854,Bead,0.822,,0.000,,0.000,,0.000
2132,45,97,812,,0.000,Frag,0.806,,0.000,,0.000
2133,45,80,797,Bead,0.735,,0.000,,0.000,,0.000
2134,45,78,781,Bead,0.705,,0.000,,0.000,,0.000
2135,45,86,760,Bead,0.808,,0.000,,0.000,,0.000
2136,45,98,750,Bead,0.809,,0.000,,0.000,,0.000
2137,45,119,745,Bead,0.815,,0.000,,0.000,,0.000
2138,45,144,750,Bead,0.818,,0.000,,0.000,,0.000
2139,45,168,751,Bead,0.799,,0.000,,0.000,,0.000
2142,45,233,763,Bead,0.701,,0.000,,0.000,,0.000
2161,46,186,661,Bead,0.816,,0.000,,0.000,,0.000
2162,46,170,658,Bead,0.809,,0.000,,0.000,,0.000
2163,46,152,659,Bead,0.791,,0.000,,0.000,,0.000
2164,46,135,657,Bead,0.793,,0.000,,0.000,,0.000
2165,46,119,652,Bead,0.810,,0.000,,0.000,,0.000
2166,46,111,639,Bead,0.765,,0.000,,0.000,,0.000
2168,46,95,599,Bead,0.753,,0.000,,0.000,,0.000
2169,46,102,578,Bead,0.818,,0.000,,0.000,,0.000
2170,46,113,564,Bead,0.793,,0.000,,0.000,,0.000
2171,46,134,556,Bead,0.782,,0.000,,0.000,,0.000
2187,47,168,460,Bead,0.796,,0.000,,0.000,,0.000
2188,47,146,465,Bead,0.838,,0.000,,0.000,,0.000
2189,47,124,467,Bead,0.755,,0.000,,0.000,,0.000
2191,47,105,464,Bead,0.769,,0.000,,0.000,,0.000
2192,47,103,462,Bead,0.773,,0.000,,0.000,,0.000
2193,47,102,459,Bead,0.767,,0.000,,0.000,,0.000
2194,47,102,455,Bead,0.710,,0.000,,0.000,,0.000
2195,47,103,449,Bead,0.740,,0.000,,0.000,,0.000
2196,47,102,440,Bead,0.775,,0.000,,0.000,,0.000
2197,47,105,422,Bead,0.777,,0.000,,0.000,,0.000
2198,47,110,399,Bead,0.753,,0.000,,0.000,,0.000
2199,47,124,382,Bead,0.840,,0.000,,0.000,,0.000
2200,47,150,369,Bead,0.802,,0.000,,0.000,,0.000
2201,47,183,361,Bead,0.801,,0.000,,0.000,,0.000
2202,47,207,361,Bead,0.778,,0.000,,0.000,,0.000
2203,47,233,362,Bead,0.733,,0.000,,0.000,,0.000
2204,47,258,363,Bead,0.711,,0.000,,0.000,,0.000
2211,48,283,252,Frag,0.779,,0.000,,0.000,,0.000
2212,48,267,241,Frag,0.818,,0.000,,0.000,,0.000
2213,48,252,243,Frag,0.830,,0.000,,0.000,,0.000
2214,48,236,246,Frag,0.852,,0.000,,0.000,,0.000
2215,48,216,250,Frag,0.744,,0.000,,0.000,,0.000
2216,48,193,251,Frag,0.764,,0.000,,0.000,,0.000
2217,48,171,249,Frag,0.841,,0.000,,0.000,,0.000
2220,48,108,224,Frag,0.723,,0.000,,0.000,,0.000
2221,48,96,204,Frag,0.723,,0.000,,0.000,,0.000
2222,48,84,183,Frag,0.762,,0.000,,0.000,,0.000
2228,49,121,71,Frag,0.760,,0.000,,0.000,,0.000
2229,49,137,67,Frag,0.791,,0.000,,0.000,,0.000
2230,49,159,65,Frag,0.817,,0.000,,0.000,,0.000
2231,49,185,64,Frag,0.811,,0.000,,0.000,,0.000
2232,49,202,66,Frag,0.796,,0.000,,0.000,,0.000
2233,49,216,70,Frag,0.804,,0.000,,0.000,,0.000
2234,49,230,71,Frag,0.780,,0.000,,0.000,,0.000
2235,49,230,72,Frag,0.784,,0.000,,0.000,,0.000
2236,49,230,73,Frag,0.774,,0.000,,0.000,,0.000
2237,49,230,75,Frag,0.747,,0.000,,0.000,,0.000
2238,49,230,77,Frag,0.769,,0.000,,0.000,,0.000
2239,49,230,80,Frag,0.722,,0.000,,0.000,,0.000
2353,50,96,888,Bead,0.739,,0.000,,0.000,,0.000
2354,50,100,888,Bead,0.722,,0.000,,0.000,,0.000
2355,50,102,889,Bead,0.784,,0.000,,0.000,,0.000
2356,50,105,891,Bead,0.806,,0.000,,0.000,,0.000
2368,50,117,847,,0.000,Frag,0.781,,0.000,,0.000
2374,50,133,768,Bead,0.754,,0.000,,0.000,,0.000
2376,50,151,774,Bead,0.740,,0.000,,0.000,,0.000
2379,50,150,769,,0.000,Frag,0.713,,0.000,,0.000
2384,50,205,762,,0.000,Frag,0.746,,0.000,,0.000
2386,50,226,757,,0.000,Frag,0.782,,0.000,,0.000
2391,50,238,664,,0.000,Frag,0.714,,0.000,,0.000
2392,50,221,655,,0.000,Frag,0.774,,0.000,,0.000
2394,50,158,652,Bead,0.766,,0.000,,0.000,,0.000
2395,50,150,648,,0.000,Frag,0.841,,0.000,,0.000
2398,50,119,603,,0.000,Frag,0.716,,0.000,,0.000
2400,50,113,559,Frag,0.710,,0.000,,0.000,,0.000
2402,50,154,542,Frag,0.879,,0.000,,0.000,,0.000
2403,50,181,543,Frag,0.896,,0.000,,0.000,,0.000
2404,50,205,543,Frag,0.866,,0.000,,0.000,,0.000
2405,50,235,543,Frag,0.713,,0.000,,0.000,,0.000
2410,51,242,451,Frag,0.779,,0.000,,0.000,,0.000
2411,51,215,446,Frag,0.765,,0.000,,0.000,,0.000
2412,51,186,445,Frag,0.840,,0.000,,0.000,,0.000
2413,51,151,446,Frag,0.846,,0.000,,0.000,,0.000
2414,51,131,443,Frag,0.811,,0.000,,0.000,,0.000
2415,51,109,429,Frag,0.831,,0.000,,0.000,,0.000
2416,51,98,415,Frag,0.814,,0.000,,0.000,,0.000
2417,51,100,393,Frag,0.817,,0.000,,0.000,,0.000
2418,51,107,375,Frag,0.716,,0.000,,0.000,,0.000
2420,51,152,363,Frag,0.730,,0.000,,0.000,,0.000
2421,51,176,365,Frag,0.726,,0.000,,0.000,,0.000
2422,51,200,364,Frag,0.795,,0.000,,0.000,,0.000
2423,51,218,368,Frag,0.752,,0.000,,0.000,,0.000
2424,51,233,369,Frag,0.738,,0.000,,0.000,,0.000
2425,51,247,361,Frag,0.785,,0.000,,0.000,,0.000
2426,51,260,351,Frag,0.726,,0.000,,0.000,,0.000
2427,51,282,338,Frag,0.762,,0.000,,0.000,,0.000
2431,51,286,242,Frag,0.834,,0.000,,0.000,,0.000
2433,51,265,222,Frag,0.788,,0.000,,0.000,,0.000
2434,51,246,221,Frag,0.884,,0.000,,0.000,,0.000
2435,51,220,221,Frag,0.913,,0.000,,0.000,,0.000
2436,51,195,223,Frag,0.925,,0.000,,0.000,,0.000
2437,51,169,231,Frag,0.900,,0.000,,0.000,,0.000
2438,51,147,231,Frag,0.765,,0.000,,0.000,,0.000
2689,52,222,861,,0.000,Frag,0.865,,0.000,,0.000
2690,52,240,860,Bead,0.733,,0.000,,0.000,,0.000
2691,52,245,865,Bead,0.741,Frag,0.796,,0.000,,0.000
2692,52,166,827,,0.000,Frag,0.802,,0.000,,0.000
2693,52,98,757,Bead,0.742,,0.000,,0.000,,0.000
2694,52,117,748,Bead,0.762,,0.000,,0.000,,0.000
2694,53,127,849,Frag,0.755,,0.000,,0.000,,0.000
2695,52,141,748,Bead,0.739,,0.000,,0.000,,0.000
2698,52,169,757,Bead,0.741,Frag,0.793,,0.000,,0.000
2699,52,112,764,Bead,0.845,,0.000,,0.000,,0.000
2700,52,126,755,Bead,0.745,,0.000,,0.000,,0.000
2710,54,177,664,Bead,0.727,,0.000,,0.000,,0.000
2714,54,100,605,Bead,0.754,,0.000,,0.000,,0.000
2715,54,101,583,Bead,0.803,,0.000,,0.000,,0.000
2716,54,108,557,Bead,0.830,,0.000,,0.000,,0.000
2717,55,131,664,Bead,0.744,,0.000,,0.000,,0.000
2717,54,128,549,Bead,0.744,,0.000,,0.000,,0.000
2718,55,114,663,Bead,0.763,,0.000,,0.000,,0.000
2724,55,84,627,Bead,0.731,,0.000,,0.000,,0.000
