frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
345,1,175,908,Bead,0.752,,0.000,,0.000,,0.000
365,2,275,699,Bead,0.713,,0.000,,0.000,,0.000
366,2,250,703,Bead,0.821,,0.000,,0.000,,0.000
367,2,224,704,Bead,0.798,,0.000,,0.000,,0.000
368,2,197,711,Bead,0.763,,0.000,,0.000,,0.000
369,2,173,711,Bead,0.772,,0.000,,0.000,,0.000
370,2,154,710,Bead,0.786,,0.000,,0.000,,0.000
371,2,139,703,Bead,0.872,,0.000,,0.000,,0.000
372,2,127,696,Bead,0.750,,0.000,,0.000,,0.000
373,2,117,682,Bead,0.752,,0.000,,0.000,,0.000
374,2,115,664,Bead,0.755,,0.000,,0.000,,0.000
375,2,119,641,Bead,0.844,,0.000,,0.000,,0.000
376,2,131,621,Bead,0.850,,0.000,,0.000,,0.000
377,2,155,604,Bead,0.825,,0.000,,0.000,,0.000
378,2,190,596,Bead,0.742,,0.000,,0.000,,0.000
385,2,303,506,Bead,0.718,,0.000,,0.000,,0.000
386,2,296,506,,0.000,Frag,0.707,,0.000,,0.000
387,2,255,491,Bead,0.712,,0.000,,0.000,,0.000
390,2,136,492,Bead,0.770,,0.000,,0.000,,0.000
395,3,89,443,,0.000,Frag,0.737,,0.000,,0.000
396,3,83,433,Bead,0.746,,0.000,,0.000,,0.000
397,3,89,427,Bead,0.760,,0.000,,0.000,,0.000
398,3,92,420,Bead,0.731,,0.000,,0.000,,0.000
400,3,103,411,Bead,0.816,,0.000,,0.000,,0.000
401,3,112,405,Bead,0.771,,0.000,,0.000,,0.000
402,3,127,403,Bead,0.756,,0.000,,0.000,,0.000
405,3,197,408,Bead,0.797,,0.000,,0.000,,0.000
406,3,220,415,Bead,0.812,,0.000,,0.000,,0.000
407,3,241,415,Bead,0.817,,0.000,,0.000,,0.000
408,3,261,412,Bead,0.861,,0.000,,0.000,,0.000
409,3,283,407,Bead,0.742,,0.000,,0.000,,0.000
423,4,191,269,Bead,0.715,,0.000,,0.000,,0.000
522,5,312,784,,0.000,Frag,0.860,,0.000,,0.000
529,5,275,695,Bead,0.704,,0.000,,0.000,,0.000
530,5,253,697,Bead,0.713,,0.000,,0.000,,0.000
531,5,226,697,Bead,0.754,,0.000,,0.000,,0.000
532,5,200,701,Bead,0.723,,0.000,,0.000,,0.000
533,5,179,703,Bead,0.792,,0.000,,0.000,,0.000
534,5,160,702,Bead,0.851,,0.000,,0.000,,0.000
535,5,143,698,Bead,0.859,,0.000,,0.000,,0.000
536,5,131,689,Bead,0.804,,0.000,,0.000,,0.000
537,5,126,679,Bead,0.795,,0.000,,0.000,,0.000
538,5,129,665,Bead,0.823,,0.000,,0.000,,0.000
539,5,131,645,Bead,0.795,,0.000,,0.000,,0.000
540,5,139,625,Bead,0.834,,0.000,,0.000,,0.000
541,5,159,611,Bead,0.728,,0.000,,0.000,,0.000
542,5,180,603,Bead,0.738,,0.000,,0.000,,0.000
546,5,272,593,Bead,0.748,,0.000,,0.000,,0.000
552,6,222,512,Bead,0.742,,0.000,,0.000,,0.000
553,6,197,508,Bead,0.774,,0.000,,0.000,,0.000
554,6,175,509,Bead,0.778,,0.000,,0.000,,0.000
555,6,155,506,Bead,0.755,,0.000,,0.000,,0.000
556,6,137,502,Bead,0.782,,0.000,,0.000,,0.000
557,6,118,492,Bead,0.792,,0.000,,0.000,,0.000
559,6,101,468,Bead,0.748,,0.000,,0.000,,0.000
560,6,98,454,Bead,0.732,,0.000,,0.000,,0.000
561,6,99,437,Bead,0.750,,0.000,,0.000,,0.000
562,6,111,423,Bead,0.822,,0.000,,0.000,,0.000
563,6,126,415,Bead,0.777,,0.000,,0.000,,0.000
564,6,147,412,Bead,0.817,,0.000,,0.000,,0.000
566,6,186,418,Bead,0.823,,0.000,,0.000,,0.000
567,6,200,422,Bead,0.831,,0.000,,0.000,,0.000
568,6,209,422,Bead,0.864,,0.000,,0.000,,0.000
569,6,217,422,Bead,0.787,,0.000,,0.000,,0.000
570,6,224,423,Bead,0.871,,0.000,,0.000,,0.000
571,6,230,423,Bead,0.793,,0.000,,0.000,,0.000
572,6,235,422,Bead,0.874,,0.000,,0.000,,0.000
573,6,242,418,Bead,0.761,,0.000,,0.000,,0.000
574,6,251,417,Bead,0.782,,0.000,,0.000,,0.000
575,6,262,414,Bead,0.717,,0.000,,0.000,,0.000
576,6,272,410,Bead,0.823,,0.000,,0.000,,0.000
585,7,278,317,Bead,0.728,,0.000,,0.000,,0.000
586,7,259,309,Bead,0.762,,0.000,,0.000,,0.000
588,7,227,310,Bead,0.751,,0.000,,0.000,,0.000
590,7,206,316,Bead,0.723,,0.000,,0.000,,0.000
591,7,199,317,Bead,0.796,,0.000,,0.000,,0.000
595,7,182,319,Bead,0.753,,0.000,,0.000,,0.000
596,7,178,318,Bead,0.720,,0.000,,0.000,,0.000
597,7,175,316,Bead,0.737,,0.000,,0.000,,0.000
599,7,168,312,Bead,0.723,,0.000,,0.000,,0.000
600,7,163,310,Bead,0.811,,0.000,,0.000,,0.000
601,7,158,308,Bead,0.786,,0.000,,0.000,,0.000
602,7,153,307,Bead,0.719,,0.000,,0.000,,0.000
603,7,150,307,Bead,0.751,,0.000,,0.000,,0.000
604,7,145,305,Bead,0.732,,0.000,,0.000,,0.000
605,7,141,305,Bead,0.739,,0.000,,0.000,,0.000
612,7,118,296,Bead,0.742,,0.000,,0.000,,0.000
613,7,112,294,Bead,0.782,,0.000,,0.000,,0.000
614,7,106,291,Bead,0.788,,0.000,,0.000,,0.000
615,7,102,290,Bead,0.781,,0.000,,0.000,,0.000
616,7,97,289,Bead,0.790,,0.000,,0.000,,0.000
617,7,93,288,Bead,0.779,,0.000,,0.000,,0.000
618,7,89,288,Bead,0.732,,0.000,,0.000,,0.000
619,7,88,288,Bead,0.725,,0.000,,0.000,,0.000
620,7,87,288,Bead,0.736,,0.000,,0.000,,0.000
621,7,87,288,Bead,0.733,,0.000,,0.000,,0.000
622,7,86,289,Bead,0.732,,0.000,,0.000,,0.000
623,7,86,292,Bead,0.778,,0.000,,0.000,,0.000
624,7,87,296,Bead,0.718,,0.000,,0.000,,0.000
625,7,87,300,Bead,0.742,,0.000,,0.000,,0.000
626,7,86,306,Bead,0.775,,0.000,,0.000,,0.000
627,7,87,309,Bead,0.741,,0.000,,0.000,,0.000
628,7,89,312,Bead,0.787,,0.000,,0.000,,0.000
629,7,89,315,Bead,0.800,,0.000,,0.000,,0.000
630,7,92,316,Bead,0.806,,0.000,,0.000,,0.000
631,7,93,316,Bead,0.789,,0.000,,0.000,,0.000
632,7,94,317,Bead,0.794,,0.000,,0.000,,0.000
633,7,95,317,Bead,0.794,,0.000,,0.000,,0.000
634,7,95,317,Bead,0.782,,0.000,,0.000,,0.000
635,7,95,317,Bead,0.778,,0.000,,0.000,,0.000
636,7,94,317,Bead,0.777,,0.000,,0.000,,0.000
637,7,94,317,Bead,0.784,,0.000,,0.000,,0.000
638,7,94,317,Bead,0.782,,0.000,,0.000,,0.000
639,7,94,317,Bead,0.780,,0.000,,0.000,,0.000
640,7,95,317,Bead,0.777,,0.000,,0.000,,0.000
641,7,95,317,Bead,0.777,,0.000,,0.000,,0.000
642,7,95,317,Bead,0.781,,0.000,,0.000,,0.000
643,7,94,317,Bead,0.780,,0.000,,0.000,,0.000
644,7,94,316,Bead,0.797,,0.000,,0.000,,0.000
645,7,94,317,Bead,0.792,,0.000,,0.000,,0.000
646,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
647,7,94,316,Bead,0.786,,0.000,,0.000,,0.000
648,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
649,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
650,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
651,7,94,316,Bead,0.793,,0.000,,0.000,,0.000
652,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
653,7,94,316,Bead,0.786,,0.000,,0.000,,0.000
654,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
655,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
656,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
657,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
658,7,94,316,Bead,0.789,,0.000,,0.000,,0.000
659,7,94,316,Bead,0.789,,0.000,,0.000,,0.000
660,7,94,316,Bead,0.785,,0.000,,0.000,,0.000
661,7,94,317,Bead,0.786,,0.000,,0.000,,0.000
662,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
663,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
664,7,94,316,Bead,0.789,,0.000,,0.000,,0.000
665,7,94,317,Bead,0.786,,0.000,,0.000,,0.000
666,7,94,317,Bead,0.790,,0.000,,0.000,,0.000
666,8,272,915,,0.000,Organic,0.783,,0.000,,0.000
667,7,94,316,Bead,0.794,,0.000,,0.000,,0.000
668,7,94,316,Bead,0.793,,0.000,,0.000,,0.000
669,7,94,316,Bead,0.797,,0.000,,0.000,,0.000
670,7,94,316,Bead,0.796,,0.000,,0.000,,0.000
671,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
672,7,94,316,Bead,0.793,,0.000,,0.000,,0.000
673,7,94,316,Bead,0.796,,0.000,,0.000,,0.000
674,7,94,316,Bead,0.788,,0.000,,0.000,,0.000
675,7,94,316,Bead,0.786,,0.000,,0.000,,0.000
676,7,94,316,Bead,0.793,,0.000,,0.000,,0.000
677,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
678,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
679,7,94,316,Bead,0.784,,0.000,,0.000,,0.000
680,7,94,316,Bead,0.787,,0.000,,0.000,,0.000
681,7,94,316,Bead,0.787,,0.000,,0.000,,0.000
682,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
683,7,94,316,Bead,0.788,,0.000,,0.000,,0.000
684,7,94,316,Bead,0.794,,0.000,,0.000,,0.000
685,7,94,316,Bead,0.791,,0.000,,0.000,,0.000
686,7,94,316,Bead,0.793,,0.000,,0.000,,0.000
687,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
688,7,94,316,Bead,0.795,,0.000,,0.000,,0.000
689,7,94,316,Bead,0.789,,0.000,,0.000,,0.000
690,7,94,316,Bead,0.786,,0.000,,0.000,,0.000
691,7,94,315,Bead,0.771,,0.000,,0.000,,0.000
692,7,94,315,Bead,0.781,,0.000,,0.000,,0.000
693,7,94,314,Bead,0.787,,0.000,,0.000,,0.000
694,7,95,315,Bead,0.791,,0.000,,0.000,,0.000
695,7,95,315,Bead,0.790,,0.000,,0.000,,0.000
696,7,95,315,Bead,0.779,,0.000,,0.000,,0.000
696,9,296,702,,0.000,Frag,0.783,,0.000,,0.000
697,7,95,315,Bead,0.780,,0.000,,0.000,,0.000
698,7,95,315,Bead,0.783,,0.000,,0.000,,0.000
699,7,95,315,Bead,0.790,,0.000,,0.000,,0.000
700,7,95,315,Bead,0.787,,0.000,,0.000,,0.000
701,7,94,315,Bead,0.793,,0.000,,0.000,,0.000
702,7,95,315,Bead,0.794,,0.000,,0.000,,0.000
703,7,95,315,Bead,0.793,,0.000,,0.000,,0.000
704,7,94,315,Bead,0.791,,0.000,,0.000,,0.000
705,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
706,7,94,316,Bead,0.779,,0.000,,0.000,,0.000
707,7,94,316,Bead,0.780,,0.000,,0.000,,0.000
708,7,94,316,Bead,0.783,,0.000,,0.000,,0.000
709,7,94,316,Bead,0.779,,0.000,,0.000,,0.000
710,7,94,316,Bead,0.786,,0.000,,0.000,,0.000
711,7,94,316,Bead,0.785,,0.000,,0.000,,0.000
712,7,94,316,Bead,0.787,,0.000,,0.000,,0.000
713,7,95,316,Bead,0.783,,0.000,,0.000,,0.000
714,7,95,316,Bead,0.790,,0.000,,0.000,,0.000
715,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
716,7,94,316,Bead,0.792,,0.000,,0.000,,0.000
717,7,94,316,Bead,0.790,,0.000,,0.000,,0.000
718,7,94,316,Bead,0.783,,0.000,,0.000,,0.000
719,7,94,316,Bead,0.787,,0.000,,0.000,,0.000
720,7,94,316,Bead,0.784,,0.000,,0.000,,0.000
