frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
295,2,268,417,Bead,0.830,,0.000,,0.000,,0.000
296,2,275,416,Bead,0.825,,0.000,,0.000,,0.000
297,2,284,415,Bead,0.824,,0.000,,0.000,,0.000
298,2,292,414,Bead,0.759,,0.000,,0.000,,0.000
299,2,295,413,Bead,0.737,,0.000,,0.000,,0.000
300,2,297,413,Bead,0.737,,0.000,,0.000,,0.000
301,2,297,412,Bead,0.742,,0.000,,0.000,,0.000
302,2,299,412,Bead,0.757,,0.000,,0.000,,0.000
303,2,298,410,Bead,0.776,,0.000,,0.000,,0.000
304,2,302,410,Bead,0.779,,0.000,,0.000,,0.000
305,2,309,408,Bead,0.839,,0.000,,0.000,,0.000
306,2,315,407,Bead,0.825,,0.000,,0.000,,0.000
307,2,322,403,Bead,0.844,,0.000,,0.000,,0.000
308,2,324,400,Bead,0.792,,0.000,,0.000,,0.000
309,2,326,396,Bead,0.754,,0.000,,0.000,,0.000
310,2,325,390,Bead,0.706,,0.000,,0.000,,0.000
311,2,324,383,Bead,0.762,,0.000,,0.000,,0.000
312,2,324,372,Bead,0.759,,0.000,,0.000,,0.000
313,2,324,361,Bead,0.702,,0.000,,0.000,,0.000
314,2,321,346,Bead,0.787,,0.000,,0.000,,0.000
315,2,318,328,Bead,0.796,,0.000,,0.000,,0.000
316,2,308,310,Bead,0.865,,0.000,,0.000,,0.000
317,2,298,296,Bead,0.796,,0.000,,0.000,,0.000
318,2,271,287,Bead,0.810,,0.000,,0.000,,0.000
319,2,246,284,Bead,0.798,,0.000,,0.000,,0.000
320,2,226,280,Bead,0.767,,0.000,,0.000,,0.000
321,2,203,277,Bead,0.787,,0.000,,0.000,,0.000
322,2,178,270,Bead,0.806,,0.000,,0.000,,0.000
323,2,156,265,Bead,0.788,,0.000,,0.000,,0.000
324,2,134,253,Bead,0.773,,0.000,,0.000,,0.000
325,2,124,237,Bead,0.785,,0.000,,0.000,,0.000
326,2,114,221,Bead,0.756,,0.000,,0.000,,0.000
327,2,108,201,Bead,0.723,,0.000,,0.000,,0.000
328,2,123,183,Bead,0.783,,0.000,,0.000,,0.000
329,2,122,160,Bead,0.803,,0.000,,0.000,,0.000
330,2,137,146,Bead,0.820,,0.000,,0.000,,0.000
332,2,173,134,Bead,0.679,,0.000,,0.000,,0.000
333,2,196,133,Bead,0.682,,0.000,,0.000,,0.000
334,2,213,139,Bead,0.743,,0.000,,0.000,,0.000
335,2,231,149,Bead,0.717,,0.000,,0.000,,0.000
336,2,239,162,Bead,0.773,,0.000,,0.000,,0.000
337,2,246,173,Bead,0.709,,0.000,,0.000,,0.000
343,3,134,852,Bead,0.797,,0.000,,0.000,,0.000
344,3,124,828,Bead,0.746,,0.000,,0.000,,0.000
344,2,302,171,Bead,0.650,,0.000,,0.000,,0.000
345,3,134,797,Bead,0.770,,0.000,,0.000,,0.000
345,2,302,170,Bead,0.653,,0.000,,0.000,,0.000
346,3,146,793,Bead,0.822,,0.000,,0.000,,0.000
346,2,303,169,Bead,0.672,,0.000,,0.000,,0.000
347,3,168,783,Bead,0.858,,0.000,,0.000,,0.000
347,2,302,169,Bead,0.689,,0.000,,0.000,,0.000
348,3,189,781,Bead,0.798,,0.000,,0.000,,0.000
349,3,211,786,Bead,0.827,,0.000,,0.000,,0.000
349,2,304,167,Bead,0.680,,0.000,,0.000,,0.000
350,3,228,790,Bead,0.688,,0.000,,0.000,,0.000
353,3,274,785,Bead,0.707,,0.000,,0.000,,0.000
354,3,287,780,Bead,0.768,,0.000,,0.000,,0.000
355,3,290,772,Bead,0.774,,0.000,,0.000,,0.000
356,3,294,767,Bead,0.760,,0.000,,0.000,,0.000
357,3,295,764,Bead,0.674,,0.000,,0.000,,0.000
359,3,294,764,Bead,0.689,,0.000,,0.000,,0.000
360,3,294,764,Bead,0.743,,0.000,,0.000,,0.000
361,3,294,764,Bead,0.738,,0.000,,0.000,,0.000
362,3,294,764,Bead,0.715,,0.000,,0.000,,0.000
363,3,294,764,Bead,0.678,,0.000,,0.000,,0.000
423,4,120,867,,0.000,Frag,0.844,,0.000,,0.000
424,4,122,850,Bead,0.711,Frag,0.762,,0.000,,0.000
425,4,131,825,Bead,0.787,,0.000,,0.000,,0.000
426,4,144,821,Bead,0.798,,0.000,,0.000,,0.000
427,4,151,822,Bead,0.850,,0.000,,0.000,,0.000
428,4,156,826,Bead,0.787,,0.000,,0.000,,0.000
429,4,157,829,Bead,0.737,,0.000,,0.000,,0.000
430,4,157,828,Bead,0.775,,0.000,,0.000,,0.000
431,4,159,827,Bead,0.820,,0.000,,0.000,,0.000
432,4,159,822,Bead,0.784,,0.000,,0.000,,0.000
433,4,159,814,Bead,0.876,,0.000,,0.000,,0.000
434,4,161,807,Bead,0.831,,0.000,,0.000,,0.000
435,4,167,802,Bead,0.825,,0.000,,0.000,,0.000
436,4,176,800,Bead,0.739,,0.000,,0.000,,0.000
440,5,274,911,,0.000,Frag,0.794,,0.000,,0.000
441,5,225,911,,0.000,Frag,0.705,,0.000,,0.000
442,3,302,752,Bead,0.662,,0.000,,0.000,,0.000
444,3,320,737,,0.000,Frag,0.756,,0.000,,0.000
445,3,313,716,,0.000,Frag,0.778,,0.000,,0.000
446,3,266,683,Bead,0.828,,0.000,,0.000,,0.000
446,4,302,740,Bead,0.658,,0.000,,0.000,,0.000
447,3,262,690,Bead,0.817,Frag,0.826,,0.000,,0.000
447,4,303,734,Bead,0.700,,0.000,,0.000,,0.000
448,3,182,682,Bead,0.844,,0.000,,0.000,,0.000
449,3,148,670,Bead,0.818,,0.000,,0.000,,0.000
450,3,133,634,Bead,0.829,,0.000,,0.000,,0.000
451,3,137,604,Bead,0.881,,0.000,,0.000,,0.000
452,3,164,585,Bead,0.830,,0.000,,0.000,,0.000
453,3,201,593,Bead,0.822,,0.000,,0.000,,0.000
454,3,234,601,Bead,0.853,,0.000,,0.000,,0.000
455,3,259,608,Bead,0.884,,0.000,,0.000,,0.000
456,3,277,610,Bead,0.854,,0.000,,0.000,,0.000
457,3,289,614,Bead,0.813,,0.000,,0.000,,0.000
458,3,299,615,Bead,0.746,,0.000,,0.000,,0.000
459,3,308,616,Bead,0.755,,0.000,,0.000,,0.000
460,3,316,616,Bead,0.703,,0.000,,0.000,,0.000
461,3,320,615,Bead,0.751,,0.000,,0.000,,0.000
463,3,335,610,Bead,0.692,,0.000,,0.000,,0.000
463,4,303,696,,0.000,Frag,0.763,,0.000,,0.000
464,4,290,697,,0.000,Frag,0.844,,0.000,,0.000
485,6,300,734,Bead,0.794,,0.000,,0.000,,0.000
485,7,339,556,Bead,0.663,,0.000,,0.000,,0.000
486,6,298,729,Bead,0.831,,0.000,,0.000,,0.000
487,6,292,721,Bead,0.862,,0.000,,0.000,,0.000
487,7,329,524,Bead,0.701,,0.000,,0.000,,0.000
488,6,276,713,Bead,0.864,,0.000,,0.000,,0.000
488,7,309,501,Bead,0.793,,0.000,,0.000,,0.000
489,7,295,520,Bead,0.812,Frag,0.872,,0.000,,0.000
489,6,264,714,Bead,0.759,,0.000,,0.000,,0.000
490,7,266,520,Bead,0.734,Frag,0.835,,0.000,,0.000
490,6,263,715,Bead,0.690,,0.000,,0.000,,0.000
491,8,134,494,Bead,0.775,,0.000,,0.000,,0.000
491,6,264,715,Bead,0.704,,0.000,,0.000,,0.000
492,8,107,486,Bead,0.803,,0.000,,0.000,,0.000
492,6,272,715,Bead,0.766,,0.000,,0.000,,0.000
493,8,115,475,Bead,0.752,,0.000,,0.000,,0.000
493,6,274,714,Bead,0.738,,0.000,,0.000,,0.000
494,8,120,459,Bead,0.818,,0.000,,0.000,,0.000
494,6,276,714,Bead,0.785,,0.000,,0.000,,0.000
495,6,283,716,Bead,0.811,,0.000,,0.000,,0.000
495,8,136,431,Bead,0.792,,0.000,,0.000,,0.000
496,8,152,409,Bead,0.826,,0.000,,0.000,,0.000
496,6,289,722,Bead,0.811,,0.000,,0.000,,0.000
497,8,191,399,Bead,0.835,,0.000,,0.000,,0.000
497,6,295,730,Bead,0.744,,0.000,,0.000,,0.000
498,8,226,395,Bead,0.833,,0.000,,0.000,,0.000
498,6,299,739,Bead,0.767,,0.000,,0.000,,0.000
499,8,254,396,Bead,0.833,,0.000,,0.000,,0.000
500,8,281,395,Bead,0.810,,0.000,,0.000,,0.000
501,8,309,392,Bead,0.767,,0.000,,0.000,,0.000
502,8,332,386,Bead,0.674,,0.000,,0.000,,0.000
507,9,333,332,Bead,0.733,,0.000,,0.000,,0.000
509,10,298,739,Bead,0.705,,0.000,,0.000,,0.000
510,10,297,738,Bead,0.692,,0.000,,0.000,,0.000
510,9,301,285,Bead,0.668,,0.000,,0.000,,0.000
511,9,281,275,Bead,0.796,,0.000,,0.000,,0.000
512,9,256,270,Bead,0.768,,0.000,,0.000,,0.000
513,9,242,272,Bead,0.679,,0.000,,0.000,,0.000
514,9,234,271,Bead,0.755,,0.000,,0.000,,0.000
515,9,223,271,Bead,0.706,,0.000,,0.000,,0.000
516,9,221,272,Bead,0.723,,0.000,,0.000,,0.000
517,9,216,271,Bead,0.758,,0.000,,0.000,,0.000
518,9,214,271,Bead,0.761,,0.000,,0.000,,0.000
519,9,212,270,Bead,0.748,,0.000,,0.000,,0.000
520,9,205,267,Bead,0.804,,0.000,,0.000,,0.000
521,9,190,262,Bead,0.805,,0.000,,0.000,,0.000
522,9,169,253,Bead,0.722,,0.000,,0.000,,0.000
523,9,154,228,Bead,0.739,,0.000,,0.000,,0.000
524,9,158,190,Bead,0.825,,0.000,,0.000,,0.000
524,10,277,715,Bead,0.816,,0.000,,0.000,,0.000
525,9,188,167,Bead,0.817,,0.000,,0.000,,0.000
525,10,264,714,Bead,0.782,,0.000,,0.000,,0.000
526,10,262,714,Bead,0.741,,0.000,,0.000,,0.000
527,10,251,710,Bead,0.808,,0.000,,0.000,,0.000
527,9,250,192,Bead,0.692,,0.000,,0.000,,0.000
528,10,224,701,Bead,0.800,,0.000,,0.000,,0.000
528,9,255,189,Bead,0.742,,0.000,,0.000,,0.000
529,10,186,688,Bead,0.665,,0.000,,0.000,,0.000
530,10,153,662,Bead,0.708,,0.000,,0.000,,0.000
531,10,159,635,Bead,0.822,,0.000,,0.000,,0.000
532,10,169,626,Bead,0.763,,0.000,,0.000,,0.000
533,10,178,621,Bead,0.872,,0.000,,0.000,,0.000
534,10,179,621,Bead,0.876,,0.000,,0.000,,0.000
546,10,276,585,Bead,0.719,,0.000,,0.000,,0.000
547,10,281,585,Bead,0.829,,0.000,,0.000,,0.000
548,10,282,584,Bead,0.798,,0.000,,0.000,,0.000
549,10,283,583,Bead,0.661,,0.000,,0.000,,0.000
550,10,284,582,Bead,0.766,,0.000,,0.000,,0.000
551,10,289,578,Bead,0.790,,0.000,,0.000,,0.000
552,10,294,573,Bead,0.702,,0.000,,0.000,,0.000
553,11,203,272,Frag,0.705,,0.000,,0.000,,0.000
557,10,294,546,Frag,0.672,,0.000,,0.000,,0.000
561,10,288,532,Frag,0.684,,0.000,,0.000,,0.000
567,10,261,521,Frag,0.669,,0.000,,0.000,,0.000
568,10,256,521,Frag,0.731,,0.000,,0.000,,0.000
569,10,247,518,Frag,0.660,,0.000,,0.000,,0.000
575,10,166,489,Bead,0.679,,0.000,,0.000,,0.000
576,10,156,474,Frag,0.839,,0.000,,0.000,,0.000
577,10,150,466,Frag,0.734,,0.000,,0.000,,0.000
577,12,157,701,Bead,0.666,,0.000,,0.000,,0.000
578,12,150,696,Bead,0.817,,0.000,,0.000,,0.000
579,12,143,691,Bead,0.756,,0.000,,0.000,,0.000
580,12,140,686,Bead,0.730,,0.000,,0.000,,0.000
581,12,141,683,Bead,0.789,,0.000,,0.000,,0.000
582,12,142,676,Bead,0.850,,0.000,,0.000,,0.000
583,10,154,429,Frag,0.790,,0.000,,0.000,,0.000
585,10,159,425,Frag,0.776,,0.000,,0.000,,0.000
587,12,164,621,Bead,0.756,,0.000,,0.000,,0.000
588,10,182,420,Bead,0.757,,0.000,,0.000,,0.000
588,12,180,614,Bead,0.666,,0.000,,0.000,,0.000
589,10,188,421,Bead,0.724,,0.000,,0.000,,0.000
590,12,213,612,Bead,0.803,,0.000,,0.000,,0.000
590,10,193,420,Bead,0.675,,0.000,,0.000,,0.000
591,12,225,613,Bead,0.733,,0.000,,0.000,,0.000
591,10,196,421,Bead,0.710,,0.000,,0.000,,0.000
592,12,237,612,Bead,0.803,,0.000,,0.000,,0.000
593,12,247,613,Bead,0.791,,0.000,,0.000,,0.000
593,10,206,422,Frag,0.731,,0.000,,0.000,,0.000
594,12,259,612,Bead,0.738,,0.000,,0.000,,0.000
594,10,217,421,Frag,0.666,,0.000,,0.000,,0.000
595,10,228,421,Frag,0.825,,0.000,,0.000,,0.000
595,12,271,610,Frag,0.680,,0.000,,0.000,,0.000
596,10,242,419,Frag,0.766,,0.000,,0.000,,0.000
599,10,283,393,Bead,0.823,,0.000,,0.000,,0.000
601,10,296,367,Bead,0.743,,0.000,,0.000,,0.000
602,13,315,497,Frag,0.765,,0.000,,0.000,,0.000
604,10,297,347,Bead,0.697,,0.000,,0.000,,0.000
605,10,295,341,Bead,0.750,,0.000,,0.000,,0.000
610,14,192,518,Frag,0.668,,0.000,,0.000,,0.000
627,11,152,264,Bead,0.779,,0.000,,0.000,,0.000
628,11,147,251,Bead,0.709,,0.000,,0.000,,0.000
629,11,149,239,Bead,0.815,,0.000,,0.000,,0.000
630,11,159,232,Bead,0.758,,0.000,,0.000,,0.000
631,11,161,227,Bead,0.842,,0.000,,0.000,,0.000
632,11,161,223,Bead,0.834,,0.000,,0.000,,0.000
633,11,161,220,Bead,0.742,,0.000,,0.000,,0.000
634,11,162,216,Bead,0.751,,0.000,,0.000,,0.000
634,15,304,271,Bead,0.715,,0.000,,0.000,,0.000
635,15,282,269,Bead,0.763,,0.000,,0.000,,0.000
635,11,166,211,Bead,0.668,,0.000,,0.000,,0.000
635,15,253,313,Frag,0.663,,0.000,,0.000,,0.000
636,15,255,271,Bead,0.739,,0.000,,0.000,,0.000
637,15,232,276,Bead,0.808,,0.000,,0.000,,0.000
637,11,170,205,Bead,0.682,,0.000,,0.000,,0.000
638,15,207,281,Bead,0.835,,0.000,,0.000,,0.000
639,15,187,289,Bead,0.749,,0.000,,0.000,,0.000
640,15,227,325,Frag,0.850,,0.000,,0.000,,0.000
641,15,221,325,Frag,0.780,,0.000,,0.000,,0.000
643,15,208,322,Frag,0.734,,0.000,,0.000,,0.000
650,15,128,294,Bead,0.734,,0.000,,0.000,,0.000
651,15,128,285,Bead,0.726,,0.000,,0.000,,0.000
653,15,120,260,Bead,0.770,,0.000,,0.000,,0.000
654,15,111,242,Bead,0.752,,0.000,,0.000,,0.000
662,11,186,107,Bead,0.810,,0.000,,0.000,,0.000
663,11,206,103,Bead,0.767,,0.000,,0.000,,0.000
675,16,280,181,Bead,0.782,,0.000,,0.000,,0.000
676,16,299,179,Bead,0.727,,0.000,,0.000,,0.000
905,17,223,889,Frag,0.723,,0.000,,0.000,,0.000
935,18,252,703,,0.000,Frag,0.738,,0.000,,0.000
1019,19,130,926,Bead,0.760,,0.000,,0.000,,0.000
1020,19,153,922,Bead,0.807,,0.000,,0.000,,0.000
1025,19,162,915,Bead,0.662,,0.000,,0.000,,0.000
1026,19,147,912,Bead,0.772,,0.000,,0.000,,0.000
1027,19,127,906,Bead,0.758,,0.000,,0.000,,0.000
1034,20,134,884,Bead,0.760,,0.000,,0.000,,0.000
1035,20,136,875,Bead,0.793,,0.000,,0.000,,0.000
1039,20,125,862,Bead,0.742,,0.000,,0.000,,0.000
1040,20,124,855,Bead,0.669,,0.000,,0.000,,0.000
1047,20,135,785,Bead,0.767,,0.000,,0.000,,0.000
1048,20,148,788,Bead,0.792,,0.000,,0.000,,0.000
1049,20,163,792,Bead,0.833,,0.000,,0.000,,0.000
1050,20,182,796,Bead,0.785,,0.000,,0.000,,0.000
1060,20,314,761,,0.000,Frag,0.707,,0.000,,0.000
1061,20,287,724,Bead,0.792,,0.000,,0.000,,0.000
1062,20,268,708,Bead,0.784,,0.000,,0.000,,0.000
1063,20,249,698,Bead,0.731,,0.000,,0.000,,0.000
1064,20,226,691,Bead,0.793,,0.000,,0.000,,0.000
1065,20,200,685,Bead,0.780,,0.000,,0.000,,0.000
1068,20,175,667,,0.000,Frag,0.730,,0.000,,0.000
1069,20,137,654,Bead,0.652,Frag,0.774,,0.000,,0.000
1078,21,110,587,Bead,0.756,,0.000,,0.000,,0.000
1079,21,121,584,Bead,0.813,,0.000,,0.000,,0.000
1080,21,144,586,Bead,0.806,,0.000,,0.000,,0.000
1081,21,172,593,Bead,0.740,,0.000,,0.000,,0.000
1082,21,180,608,Bead,0.839,,0.000,,0.000,,0.000
1083,21,171,622,Bead,0.800,,0.000,,0.000,,0.000
1084,21,162,629,Bead,0.682,,0.000,,0.000,,0.000
1089,21,156,625,Bead,0.815,,0.000,,0.000,,0.000
1090,21,172,617,Bead,0.787,,0.000,,0.000,,0.000
1091,21,193,612,Bead,0.656,,0.000,,0.000,,0.000
1092,21,204,613,Bead,0.683,,0.000,,0.000,,0.000
1097,21,321,555,,0.000,Frag,0.804,,0.000,,0.000
1098,21,307,543,,0.000,Frag,0.708,,0.000,,0.000
1099,21,265,539,,0.000,Frag,0.708,,0.000,,0.000
1100,21,236,536,,0.000,Frag,0.672,,0.000,,0.000
1103,22,100,409,Bead,0.768,,0.000,,0.000,,0.000
1108,22,141,396,Bead,0.717,,0.000,,0.000,,0.000
1109,22,146,401,Bead,0.698,,0.000,,0.000,,0.000
1110,22,152,401,Bead,0.728,,0.000,,0.000,,0.000
1111,22,159,400,Bead,0.857,,0.000,,0.000,,0.000
1112,22,173,398,Bead,0.856,,0.000,,0.000,,0.000
1113,22,193,398,Bead,0.797,,0.000,,0.000,,0.000
1114,22,222,398,Bead,0.785,,0.000,,0.000,,0.000
1115,22,249,397,Bead,0.780,,0.000,,0.000,,0.000
1115,23,313,520,,0.000,Frag,0.763,,0.000,,0.000
1116,22,276,393,Bead,0.751,,0.000,,0.000,,0.000
1116,23,287,498,Frag,0.691,,0.000,,0.000,,0.000
1119,24,283,306,Bead,0.747,,0.000,,0.000,,0.000
1120,24,249,300,Bead,0.838,,0.000,,0.000,,0.000
1121,24,222,318,Bead,0.736,,0.000,,0.000,,0.000
1124,24,177,402,Frag,0.722,,0.000,,0.000,,0.000
1125,24,215,407,Frag,0.772,,0.000,,0.000,,0.000
1125,25,156,813,Bead,0.720,,0.000,,0.000,,0.000
1126,24,242,405,Frag,0.748,,0.000,,0.000,,0.000
1127,24,264,403,Frag,0.757,,0.000,,0.000,,0.000
1128,24,283,399,Frag,0.810,,0.000,,0.000,,0.000
1129,24,302,398,Frag,0.822,,0.000,,0.000,,0.000
1130,24,317,391,Frag,0.708,,0.000,,0.000,,0.000
1138,26,313,293,Frag,0.700,,0.000,,0.000,,0.000
1139,26,300,289,Frag,0.727,,0.000,,0.000,,0.000
1140,26,284,290,Frag,0.805,,0.000,,0.000,,0.000
1141,26,267,290,Frag,0.830,,0.000,,0.000,,0.000
1142,26,250,293,Frag,0.764,,0.000,,0.000,,0.000
1143,27,334,730,,0.000,Frag,0.720,,0.000,,0.000
1146,27,257,708,Bead,0.754,,0.000,,0.000,,0.000
1147,27,231,711,Bead,0.704,,0.000,,0.000,,0.000
1148,27,206,710,Bead,0.808,,0.000,,0.000,,0.000
1149,27,180,708,Bead,0.651,,0.000,,0.000,,0.000
1150,27,156,703,Bead,0.700,,0.000,,0.000,,0.000
1151,27,191,699,,0.000,Frag,0.751,,0.000,,0.000
1162,28,178,157,,0.000,Frag,0.709,,0.000,,0.000
1163,28,200,150,,0.000,Frag,0.758,,0.000,,0.000
1178,29,115,476,Bead,0.674,,0.000,,0.000,,0.000
1198,30,345,390,Organic,0.684,,0.000,,0.000,,0.000
1202,30,337,332,Organic,0.655,,0.000,,0.000,,0.000
1203,30,336,315,Organic,0.692,,0.000,,0.000,,0.000
1205,30,314,291,Organic,0.793,,0.000,,0.000,,0.000
1224,31,109,306,Bead,0.665,,0.000,,0.000,,0.000
1226,31,107,302,Bead,0.662,,0.000,,0.000,,0.000
1227,31,108,297,Bead,0.650,,0.000,,0.000,,0.000
1228,31,111,288,Bead,0.657,,0.000,,0.000,,0.000
1232,31,117,261,,0.000,Frag,0.730,,0.000,,0.000
1233,31,120,255,,0.000,Frag,0.774,,0.000,,0.000
1387,32,150,789,Bead,0.767,,0.000,,0.000,,0.000
1398,33,308,773,,0.000,Frag,0.757,,0.000,,0.000
1401,33,290,742,,0.000,Frag,0.864,,0.000,,0.000
1408,33,226,700,,0.000,Frag,0.658,,0.000,,0.000
1437,34,257,507,Bead,0.720,,0.000,,0.000,,0.000
1438,34,238,508,Bead,0.743,,0.000,,0.000,,0.000
1447,35,127,431,Bead,0.693,,0.000,,0.000,,0.000
1448,35,140,413,Bead,0.795,,0.000,,0.000,,0.000
1449,35,164,402,Bead,0.702,,0.000,,0.000,,0.000
1497,36,108,881,Bead,0.663,,0.000,,0.000,,0.000
1498,36,119,873,Bead,0.695,,0.000,,0.000,,0.000
1500,36,124,811,Bead,0.733,,0.000,,0.000,,0.000
1503,36,177,795,Bead,0.761,,0.000,,0.000,,0.000
1516,37,320,726,,0.000,Frag,0.710,,0.000,,0.000
1520,37,247,697,Bead,0.750,,0.000,,0.000,,0.000
1521,37,219,701,Bead,0.670,,0.000,,0.000,,0.000
1522,37,188,701,Bead,0.800,,0.000,,0.000,,0.000
1523,37,164,697,Bead,0.809,,0.000,,0.000,,0.000
1524,37,138,687,Bead,0.759,,0.000,,0.000,,0.000
1525,37,123,672,Bead,0.788,,0.000,,0.000,,0.000
1528,37,118,626,Bead,0.729,,0.000,,0.000,,0.000
1529,37,133,608,Bead,0.785,,0.000,,0.000,,0.000
1530,37,140,600,Bead,0.783,,0.000,,0.000,,0.000
1531,37,159,590,Bead,0.650,,0.000,,0.000,,0.000
1532,37,176,590,Bead,0.704,,0.000,,0.000,,0.000
1617,38,274,513,Bead,0.788,,0.000,,0.000,,0.000
1618,38,264,507,Bead,0.806,,0.000,,0.000,,0.000
1619,38,251,505,Bead,0.808,,0.000,,0.000,,0.000
1620,38,235,502,Bead,0.844,,0.000,,0.000,,0.000
1621,38,216,498,Bead,0.822,,0.000,,0.000,,0.000
1622,38,196,496,Bead,0.776,,0.000,,0.000,,0.000
1623,38,175,493,Bead,0.808,,0.000,,0.000,,0.000
1625,38,128,477,Bead,0.782,,0.000,,0.000,,0.000
1626,38,117,465,Bead,0.843,,0.000,,0.000,,0.000
1627,38,108,451,Bead,0.690,,0.000,,0.000,,0.000
1629,38,104,418,Bead,0.783,,0.000,,0.000,,0.000
1630,38,113,400,Bead,0.783,,0.000,,0.000,,0.000
1631,38,130,395,Bead,0.816,,0.000,,0.000,,0.000
1632,38,146,396,Bead,0.743,,0.000,,0.000,,0.000
1633,38,165,389,Bead,0.853,,0.000,,0.000,,0.000
1634,38,185,392,Bead,0.845,,0.000,,0.000,,0.000
1635,38,210,393,Bead,0.774,,0.000,,0.000,,0.000
1636,38,236,393,Bead,0.788,,0.000,,0.000,,0.000
1637,38,260,395,Bead,0.797,,0.000,,0.000,,0.000
1638,38,280,390,Bead,0.822,,0.000,,0.000,,0.000
1640,38,317,366,Bead,0.747,,0.000,,0.000,,0.000
1642,38,325,328,Bead,0.722,,0.000,,0.000,,0.000
1644,38,310,291,Bead,0.765,,0.000,,0.000,,0.000
1646,38,268,273,Bead,0.774,,0.000,,0.000,,0.000
1647,38,237,269,Bead,0.771,,0.000,,0.000,,0.000
1649,38,197,276,Bead,0.752,,0.000,,0.000,,0.000
1771,39,125,847,Bead,0.767,,0.000,,0.000,,0.000
1772,39,123,828,Bead,0.765,,0.000,,0.000,,0.000
1773,39,128,813,Bead,0.795,,0.000,,0.000,,0.000
1777,39,158,825,Bead,0.846,,0.000,,0.000,,0.000
